Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
603,-17.165354,-16.957346,-18.295905
604,-17.186664,-16.911744,-18.301098
605,-17.174220,-16.928944,-18.252074
606,-17.185856,-16.950941,-18.246116
607,-17.157518,-16.981904,-18.271699
608,-17.153032,-16.952458,-18.207229
609,-17.168614,-16.981976,-18.220595
610,-17.152960,-16.983421,-18.250468
611,-17.227648,-16.972205,-18.292973
612,-17.207085,-16.961969,-18.240900
613,-17.202722,-16.977480,-18.278262
614,-17.204014,-16.959728,-18.262533
615,-17.196604,-16.951332,-18.239507
616,-17.176911,-16.961730,-18.234087
617,-17.236016,-16.999193,-18.273522
618,-17.176467,-16.935267,-18.253651
619,-17.155743,-16.959905,-18.242991
620,-17.164506,-16.980823,-18.229747
621,-17.154576,-16.983395,-18.207147
622,-17.158665,-17.017564,-18.235725
623,-17.170734,-16.962220,-18.212447
624,-17.213257,-16.993633,-18.176923
625,-17.183529,-17.028927,-18.209462
626,-17.161044,-17.018305,-18.243138
627,-17.138194,-16.994056,-18.215357
628,-17.183609,-17.012120,-18.192083
629,-17.161587,-16.986461,-18.167246
630,-17.184771,-16.992056,-18.155192
631,-17.169406,-16.988938,-18.130283
632,-17.208039,-17.034598,-18.160338
633,-17.171602,-17.014465,-18.087117
634,-17.182918,-17.011866,-18.184748
635,-17.186188,-17.016624,-18.134361
636,-17.185923,-16.963523,-18.183051
637,-17.164003,-16.993566,-18.161829
638,-17.206405,-16.998530,-18.137362
639,-17.129876,-16.970445,-18.171233
640,-17.140876,-17.024786,-18.197908
641,-17.188852,-17.022632,-18.156895
642,-17.193708,-17.032127,-18.143259
643,-17.194392,-16.985391,-18.181225
644,-17.203770,-16.994658,-18.158573
645,-17.250939,-16.982885,-18.136588
646,-17.224167,-17.009792,-18.151727
647,-17.216669,-17.003318,-18.152019
648,-17.215367,-17.005595,-18.123623
649,-17.217616,-16.994175,-18.102592
650,-17.258604,-16.977934,-18.114563
651,-17.177849,-16.994495,-18.096044
652,-17.208935,-16.982442,-18.047600
653,-17.219490,-16.989189,-18.085164
654,-17.220789,-17.011563,-18.157647
655,-17.196002,-16.981171,-18.119926
656,-17.265013,-17.011749,-18.118868
657,-17.264919,-17.008820,-18.066041
658,-17.220743,-16.968929,-18.108971
659,-17.290814,-16.999760,-18.014778
660,-17.256016,-16.991371,-18.025810
661,-17.257532,-16.992145,-18.068703
662,-17.231165,-17.046111,-18.055717
663,-17.261080,-17.028907,-18.047402
664,-17.272726,-17.051803,-18.025061
665,-17.231593,-17.067889,-18.047531
666,-17.244227,-16.999034,-18.128486
667,-17.263257,-16.979961,-18.128428
668,-17.247735,-16.995294,-18.061358
669,-17.241296,-17.008599,-18.089065
670,-17.209781,-17.011973,-18.066227
671,-17.219659,-17.007252,-18.065802
672,-17.247014,-17.009580,-18.093924
673,-17.235123,-17.058502,-18.094423
674,-17.236274,-17.062018,-18.011399
675,-17.288536,-17.048383,-18.013559
676,-17.334553,-17.027221,-18.078367
677,-17.325062,-17.028812,-18.037035
678,-17.312902,-17.013864,-18.017580
679,-17.282701,-17.010027,-18.020903
680,-17.253966,-17.029599,-18.035311
681,-17.241034,-17.042139,-18.047676
682,-17.282500,-17.050005,-18.022026
683,-17.276010,-17.042380,-18.005120
684,-17.310253,-17.046009,-17.995048
685,-17.296399,-17.067327,-17.907208
686,-17.297403,-17.031652,-17.942334
687,-17.292182,-17.049356,-17.978532
688,-17.320787,-17.024111,-17.961445
689,-17.275224,-17.082929,-17.992333
690,-17.291726,-17.027625,-17.992828
691,-17.288939,-17.015800,-17.948054
692,-17.282364,-17.003786,-18.050100
