Epoch,beta_max/4,beta_max,4beta_max
457,-12.802397,-12.628090,-12.421872
458,-12.801309,-12.627059,-12.420968
459,-12.800142,-12.626086,-12.419808
460,-12.799002,-12.625081,-12.418789
461,-12.797988,-12.624166,-12.417939
462,-12.796858,-12.623287,-12.416996
463,-12.795780,-12.622444,-12.416001
464,-12.794658,-12.621509,-12.414893
465,-12.793677,-12.620554,-12.414269
466,-12.792452,-12.619586,-12.413405
467,-12.791402,-12.618641,-12.412805
468,-12.790303,-12.617908,-12.411989
469,-12.789231,-12.617032,-12.411357
470,-12.788121,-12.616164,-12.410513
471,-12.787065,-12.615181,-12.409812
472,-12.785952,-12.614123,-12.408938
473,-12.784883,-12.613207,-12.408345
474,-12.783774,-12.612252,-12.407309
475,-12.782749,-12.611445,-12.406307
476,-12.781737,-12.610639,-12.405212
477,-12.780645,-12.609847,-12.404275
478,-12.779603,-12.608811,-12.403215
479,-12.778472,-12.608000,-12.402333
480,-12.777405,-12.607048,-12.401248
481,-12.776330,-12.606222,-12.400260
482,-12.775288,-12.605079,-12.399688
483,-12.774304,-12.604202,-12.399047
484,-12.773218,-12.603185,-12.398576
485,-12.772175,-12.602488,-12.397935
486,-12.771144,-12.601574,-12.396503
487,-12.770106,-12.600726,-12.395841
488,-12.769117,-12.599967,-12.394990
489,-12.768141,-12.598986,-12.393934
490,-12.767171,-12.598166,-12.393163
491,-12.766024,-12.597240,-12.392762
492,-12.764953,-12.596374,-12.392156
493,-12.763919,-12.595376,-12.391648
494,-12.762779,-12.594390,-12.390005
495,-12.761682,-12.593630,-12.389334
496,-12.760701,-12.592722,-12.388276
497,-12.759671,-12.591801,-12.387160
498,-12.758703,-12.591081,-12.386180
499,-12.757670,-12.590235,-12.385073
500,-12.756734,-12.589363,-12.383955
501,-12.755635,-12.588496,-12.382354
502,-12.754626,-12.587636,-12.381313
503,-12.753678,-12.586797,-12.380330
504,-12.752724,-12.585967,-12.379593
505,-12.751653,-12.585143,-12.379559
506,-12.750617,-12.584240,-12.378726
