Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
363,-14.827132,-14.839429,-23.281548
364,-14.828035,-14.839956,-23.276658
365,-14.828421,-14.841599,-23.264390
366,-14.827913,-14.841964,-23.257869
367,-14.827846,-14.842122,-23.237886
368,-14.828492,-14.841941,-23.232146
369,-14.829425,-14.841756,-23.253820
370,-14.828948,-14.845536,-23.260609
371,-14.828296,-14.843501,-23.265068
372,-14.829392,-14.845211,-23.245463
373,-14.832040,-14.846006,-23.236505
374,-14.831613,-14.846085,-23.244696
375,-14.832234,-14.845676,-23.254994
376,-14.831681,-14.844861,-23.241022
377,-14.833167,-14.843915,-23.232152
378,-14.833890,-14.846120,-23.219551
379,-14.831547,-14.848361,-23.214607
380,-14.833009,-14.848309,-23.208461
381,-14.832018,-14.847396,-23.199610
382,-14.832698,-14.846088,-23.206308
383,-14.833559,-14.844633,-23.205871
384,-14.833351,-14.844618,-23.180748
385,-14.834174,-14.844641,-23.194839
386,-14.835310,-14.846877,-23.174225
387,-14.835808,-14.846926,-23.176624
388,-14.834633,-14.849067,-23.174245
389,-14.835676,-14.848907,-23.173315
390,-14.835637,-14.852054,-23.176792
391,-14.836158,-14.852462,-23.178626
392,-14.834475,-14.850223,-23.150322
393,-14.836035,-14.851841,-23.149316
394,-14.835066,-14.852852,-23.144303
395,-14.836908,-14.851840,-23.134997
396,-14.836436,-14.851201,-23.123092
397,-14.836351,-14.851459,-23.109695
398,-14.835965,-14.852928,-23.122531
399,-14.836816,-14.852623,-23.110190
400,-14.837058,-14.851704,-23.131505
401,-14.836893,-14.850612,-23.135177
402,-14.837389,-14.851200,-23.111753
403,-14.837367,-14.850768,-23.122418
404,-14.837063,-14.852702,-23.106860
405,-14.837761,-14.853002,-23.114683
406,-14.840506,-14.852096,-23.098811
407,-14.841158,-14.853627,-23.078870
408,-14.840767,-14.855100,-23.066939
409,-14.841507,-14.857588,-23.067326
410,-14.841427,-14.858280,-23.053220
411,-14.842272,-14.856925,-23.046732
412,-14.841924,-14.856256,-23.050231
413,-14.844045,-14.856132,-23.054070
414,-14.842891,-14.859111,-23.052913
415,-14.842779,-14.858707,-23.042195
416,-14.843565,-14.860299,-23.049921
417,-14.843792,-14.862225,-23.045494
418,-14.846102,-14.862828,-23.021749
419,-14.846264,-14.861838,-23.023517
