0.5,-0.001,4.2,2.19876e-05,6.73582,0.75538,4.44161,79.21321,7.96729,0.78734,2.31479,46.84767,-2245.28514
0.5,-0.001,4.3,2.09978e-05,7.07638,0.75701,4.66569,87.22815,8.30791,0.78751,2.42685,51.20444,-2714.34359
0.5,-0.001,4.4,2.00706e-05,7.42475,0.75852,4.89496,95.82879,8.65634,0.78766,2.54150,55.86226,-3266.56195
0.5,-0.001,4.5,1.92012e-05,7.78095,0.75991,5.12942,105.04283,9.01259,0.78778,2.65875,60.83495,-3914.23237
0.5,-0.001,4.6,1.83851e-05,8.14498,0.76121,5.36907,114.89858,9.37666,0.78788,2.77858,66.13669,-4671.12340
0.5,-0.001,4.7,1.76183e-05,8.51686,0.76242,5.61393,125.42501,9.74857,0.78796,2.90102,71.78195,-5552.61847
0.5,-0.001,4.8,1.68972e-05,8.89660,0.76354,5.86398,136.65171,10.12833,0.78804,3.02606,77.78554,-6575.86389
0.5,-0.001,4.9,1.62184e-05,9.28419,0.76459,6.11924,148.60892,10.51594,0.78809,3.15369,84.16258,-7759.92696
0.5,-0.001,5.0,1.55787e-05,9.67965,0.76556,6.37970,161.32751,10.91142,0.78814,3.28393,90.92850,-9125.96433
0.5,-0.001,5.1,1.49753e-05,10.08299,0.76648,6.64538,174.83900,11.31477,0.78818,3.41678,98.09907,-10697.40150
0.5,-0.001,5.2,1.44057e-05,10.49420,0.76734,6.91627,189.17553,11.72600,0.78822,3.55223,105.69035,-12500.12272
0.5,-0.001,5.3,1.38674e-05,10.91331,0.76814,7.19238,204.36989,12.14511,0.78824,3.69028,113.71874,-14562.67429
0.5,-0.001,5.4,1.33582e-05,11.34030,0.76890,7.47371,220.45550,12.57211,0.78826,3.83095,122.20096,-16916.47857
0.5,-0.001,5.5,1.28762e-05,11.77519,0.76961,7.76026,237.46642,13.00701,0.78828,3.97422,131.15403,-19596.06140
0.5,-0.001,5.6,1.24194e-05,12.21799,0.77028,8.05203,255.43735,13.44981,0.78829,4.12011,140.59530,-22639.29268
0.5,-0.001,5.7,1.19863e-05,12.66868,0.77092,8.34902,274.40362,13.90050,0.78829,4.26861,150.54244,-26087.64063
0.5,-0.001,5.8,1.15751e-05,13.12728,0.77151,8.65124,294.40121,14.35911,0.78830,4.41972,161.01345,-29986.44030
0.5,-0.001,5.9,1.11846e-05,13.59380,0.77208,8.95868,315.46672,14.82562,0.78830,4.57344,172.02661,-34385.17683
0.5,-0.001,6.0,1.08133e-05,14.06823,0.77261,9.27136,337.63740,15.30005,0.78830,4.72978,183.60056,-39337.78401
0.5,-0.001,6.1,1.04600e-05,14.55057,0.77312,9.58926,360.95113,15.78239,0.78829,4.88873,195.75424,-44902.95865
0.5,-0.005,0.1,6.93278e-10,0.00083,0.24958,0.00083,0.00001,1.00167,0.49958,0.00083,0.00334,0.02106
0.5,-0.005,0.2,1.41305e-08,0.00338,0.25210,0.00336,0.00009,1.00673,0.50209,0.00335,0.01342,0.02223
0.5,-0.005,0.3,9.68482e-08,0.00781,0.25637,0.00769,0.00047,1.01536,0.50631,0.00759,0.03046,0.02426
0.5,-0.005,0.4,3.40220e-07,0.01438,0.26250,0.01400,0.00153,1.02788,0.51226,0.01366,0.05482,0.02728
0.5,-0.005,0.5,8.85048e-07,0.02352,0.27064,0.02255,0.00392,1.04474,0.52000,0.02167,0.08706,0.03147
